Filename	Element Type	data-testid	accessibilityLabel	testID	Container ID	File Path
SpanHealthScreen.tsx	Text/sessionTag			text-session-tag-${index}		mobile/src/screens/main/SpanHealthScreen.tsx
SpanHealthScreen.tsx	Text/summaryText			text-span-health-summary		mobile/src/screens/main/SpanHealthScreen.tsx
SpanHealthScreen.tsx	Text/timeText			text-time-${index}		mobile/src/screens/main/SpanHealthScreen.tsx
UpcomingScreen.tsx	TouchableOpacity/campusHatButton/campusHatButtonActive		Toggle campus events	button-campus-toggle		mobile/src/screens/main/UpcomingScreen.tsx
UpcomingScreen.tsx	TouchableOpacity/campusHatButton/campusHatButtonActive		Toggle campus events	button-campus-toggle		mobile/src/screens/main/UpcomingScreen.tsx
UpcomingScreen.tsx	TouchableOpacity/bellButton		Notifications	button-notifications		mobile/src/screens/main/UpcomingScreen.tsx
UpcomingScreen.tsx	TouchableOpacity/bellButton		Notifications	button-notifications		mobile/src/screens/main/UpcomingScreen.tsx
UpcomingScreen.tsx	AnimatedPressable/eventCard			card-event-${event.id}		mobile/src/screens/main/UpcomingScreen.tsx
ViewProfileScreen.tsx	TouchableOpacity			button-edit-bio		mobile/src/screens/main/ViewProfileScreen.tsx
ViewProfileScreen.tsx	TouchableOpacity			button-edit-header	button-edit-header	mobile/src/screens/main/ViewProfileScreen.tsx
ViewProfileScreen.tsx	TouchableOpacity/getStartedBtn			button-get-started		mobile/src/screens/main/ViewProfileScreen.tsx
ViewProfileScreen.tsx	TouchableOpacity/bubblesCard			card-my-bubbles		mobile/src/screens/main/ViewProfileScreen.tsx
ViewProfileScreen.tsx	View/completeSection			section-complete-profile		mobile/src/screens/main/ViewProfileScreen.tsx
ViewProfileScreen.tsx	Text/aboutMe/aboutMePlaceholder			text-my-about		mobile/src/screens/main/ViewProfileScreen.tsx
WelcomeBubbleModal.tsx	TouchableOpacity/closeButton	button-close-welcome				mobile/src/components/WelcomeBubbleModal.tsx
WelcomeBubbleModal.tsx	BubbleButton			button-lets-go		mobile/src/components/WelcomeBubbleModal.tsx
WelcomeBubbleModal.tsx	TouchableOpacity/ruleRow	button-rule-${index}				mobile/src/components/WelcomeBubbleModal.tsx
WelcomeBubbleModal.tsx	Text/category	text-welcome-category				mobile/src/components/WelcomeBubbleModal.tsx
WelcomeBubbleModal.tsx	Text/title	text-welcome-title				mobile/src/components/WelcomeBubbleModal.tsx
WelcomeScreen.tsx	BubbleButton			button-log-in		mobile/src/screens/auth/WelcomeScreen.tsx
WelcomeScreen.tsx	BubbleButton			button-sign-up		mobile/src/screens/auth/WelcomeScreen.tsx
